,page,text,face,h1,h2,l,r
1964,466,"Pétioles des feuilles basales minces, égalant le limbe. Feuilles caulinaires souvent","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",257.8970031738281,272.5710144042969,20.399999618530273,405.09912109375
1965,466,plus longues et plus étroites. Pédicelles,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",269.4169921875,284.09100341796875,20.15999984741211,204.62474060058594
1966,466, fructifies,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",269.4169921875,284.09100341796875,204.62474060058594,246.98277282714844
1967,466," très forts, épais, articulés vers le","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",269.4169921875,284.09100341796875,246.98277282714844,405.43536376953125
1968,466,"milieu, plus courts que les valves,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",280.9369812011719,295.6109924316406,20.15999984741211,180.40736389160156
1969,466, 3-11,"Font: 'Times-Roman' (serifed, proportional), size 11.1632, color #000000",280.9369812011719,295.6109924316406,180.40736389160156,206.16207885742188
1970,466, mm. de long. Sépales externes de moitié,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",280.9369812011719,295.6109924316406,206.16207885742188,405.1966247558594
1971,466,"plus courts au moins que les valves. Celles-ci, en fruits, coriaces, 10-20 mm. de","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",292.4570007324219,307.1310119628906,19.68000030517578,404.95428466796875
1972,466,"long, 8-25 mm. de large, réticulées, à marge entière ou irrégulièrement crénelée ou","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",303.97698974609375,318.6510009765625,19.68000030517578,404.65447998046875
1973,466,"érodée, à nervure médiane portant parfois une callosité. Akène brun, 6-8 mm.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",315.4969787597656,330.1709899902344,19.920000076293945,404.9358825683594
1974,466,"de long, 4-5 mm. de large.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",327.0169982910156,341.6910095214844,19.920000076293945,147.1736297607422
1975,466,Ssp.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",346.9369812011719,361.6109924316406,41.52000045776367,59.85380935668945
1976,466, libanoticus,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",347.0359802246094,362.27099609375,59.85380935668945,121.94464111328125
1977,466, Rech. f. — Glomérules fructifères espacés. Feuilles 6-7 fois,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",346.9369812011719,361.6109924316406,121.94464111328125,405.2598571777344
1978,466,plus longues que larges. Pédicelles fructifères longs de 3-4 mm. Valves,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",358.6969909667969,373.3710021972656,19.920000076293945,357.5852355957031
1979,466, cordées,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",358.6969909667969,373.3710021972656,357.5852355957031,396.1902770996094
1980,466, -,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",358.6969909667969,373.3710021972656,396.1902770996094,405.3141174316406
1981,466,"triangulaires, toujours nettement plus longues que larges.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",370.4570007324219,385.1310119628906,19.68000030517578,292.61419677734375
1982,466,Floraison:,"Font: 'Times-Roman' (serifed, proportional), size 9.17824, color #000000",386.2430114746094,398.2489929199219,37.20000076293945,75.63216400146484
1983,466, avril-juin.,"Font: 'Times-Roman' (serifed, proportional), size 9.23296, color #000000",386.2430114746094,398.2489929199219,75.63216400146484,118.17496490478516
1984,466, Sols,"Font: 'Times-Roman' (serifed, proportional), size 9.23981, color #000000",386.2430114746094,398.2489929199219,118.17496490478516,137.89425659179688
1985,466, siliceux en montagne.,"Font: 'Times-Roman' (serifed, proportional), size 9.17824, color #000000",386.2430114746094,398.2489929199219,137.89425659179688,226.26507568359375
1986,466,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.17824, color #000000",398.9630126953125,410.968994140625,37.20000076293945,45.353599548339844
1987,466, Mm.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.17824, color #000000",399.8810119628906,410.8699951171875,45.353599548339844,69.60015869140625
1988,466, Sannine,"Font: 'Times-Roman' (serifed, proportional), size 9.17824, color #000000",398.9630126953125,410.968994140625,69.60015869140625,105.37511444091797
1989,466," (Bnm,","Font: 'Times-Roman' (serifed, proportional), size 9.22761, color #000000",398.9630126953125,410.968994140625,105.37511444091797,132.5701904296875
1990,466," Mt, Np), Sud de Khan Sannine (Pb), Neba'-es-Succar, Sir (Mt, Gb).","Font: 'Times-Roman' (serifed, proportional), size 9.17824, color #000000",398.9630126953125,410.968994140625,132.5701904296875,405.05963134765625
1991,466,"Aire géogr. de l'espèce — Montagnes d'Anatolie, d'Arménie, de Transcaucasie et d'Iran","Font: 'Times-Roman' (serifed, proportional), size 9.17824, color #000000",411.6830139160156,423.6889953613281,36.959999084472656,404.6862487792969
1992,466,occidental.,"Font: 'Times-Roman' (serifed, proportional), size 9.17824, color #000000",421.28302001953125,433.28900146484375,19.440000534057617,60.53041076660156
1993,466,Rumex,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000",439.6759948730469,454.9110107421875,40.79999923706055,77.42100524902344
1994,466, patientia,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",439.6759948730469,454.9110107421875,77.42100524902344,128.0377197265625
1995,466, L.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",439.5769958496094,454.2510070800781,128.0377197265625,145.76466369628906
1996,466, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",439.5769958496094,454.2510070800781,145.76466369628906,170.78834533691406
1997,466," CXXVIII, n. 2). —","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",439.5769958496094,454.2510070800781,170.78834533691406,283.25335693359375
1998,466, 2J..,"Font: 'Times-Roman' (serifed, proportional), size 10.9628, color #000000",439.5769958496094,454.2510070800781,283.25335693359375,302.7389221191406
1999,466," Plante très robuste,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",439.5769958496094,454.2510070800781,302.7389221191406,404.70306396484375
2000,466,"glabre. Rhizome court, rameux, à racines épaisses. Tige dressée, 90 cm. à 2 m. de","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",451.09698486328125,465.77099609375,19.200000762939453,404.7170715332031
2001,466,"haut, parfois 2 cm. d'épaisseur à la base, cannelée,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",462.61700439453125,477.291015625,19.200000762939453,262.85687255859375
2002,466, souvent,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",462.61700439453125,477.291015625,262.85687255859375,302.60394287109375
2003,466," teintée de rouge, ra-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",462.61700439453125,477.291015625,302.60394287109375,404.8264465332031
2004,466,"meuse. Feuilles ténues, planes, les basales oblongues, obtuses ou triangulaires au","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",474.1369934082031,488.8110046386719,19.200000762939453,404.41302490234375
2005,466,"sommet, arrondies","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",485.656982421875,500.33099365234375,18.959999084472656,103.53669738769531
2006,466, ou,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",485.656982421875,500.33099365234375,103.53669738769531,119.09870147705078
2007,466," cordées à la base, assez longuement pétiolées. Feuilles cauli-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",485.656982421875,500.33099365234375,119.09870147705078,404.82550048828125
2008,466,"naires décroissantes, brièvement pétiolées. Marges souvent ondulées, mais non cris-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",497.177001953125,511.85101318359375,19.200000762939453,404.8208923339844
2009,466,"pées. Fleurs hermaphrodites, ","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",508.697021484375,523.3710327148438,18.719999313354492,154.78958129882812
2010,466,"ou , en","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",508.697021484375,523.3710327148438,167.26258850097656,207.33583068847656
2011,466, pseudo-verticilles,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",508.697021484375,523.3710327148438,207.33583068847656,290.5998229980469
2012,466, sur les rameaux ou sur,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",508.697021484375,523.3710327148438,290.5998229980469,404.33599853515625
2013,466,"la tige, formant des sortes d'épis en panicule dense feuillée à la base. Verticillastres","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",520.2169799804688,534.8909912109375,18.719999313354492,404.7803649902344
2014,466,"multiflores,","Font: 'Times-Roman' (serifed, proportional), size 10.9561, color #000000",531.7369995117188,546.4110107421875,18.959999084472656,69.1676254272461
2015,466," souvent contigus. Pédoncules fructifères grêles, inégaux. Sépales externes","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",531.7369995117188,546.4110107421875,69.1676254272461,404.5399169921875
2016,466,"étroits,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",543.2569580078125,557.9309692382812,18.959999084472656,49.746028900146484
2017,466, réfléchis,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",543.2569580078125,557.9309692382812,49.746028900146484,91.87503051757812
2018,466," à la fructification. Valves arrondies, cordées à la base, 5-10 mm.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",543.2569580078125,557.9309692382812,91.87503051757812,404.4508056640625
2019,466,"de long, souvent rosées.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",554.7769775390625,569.4509887695312,18.959999084472656,131.8130645751953
2020,466,Ssp.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",574.697021484375,589.3710327148438,40.560001373291016,59.07795333862305
2021,466, orientalis,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",574.7960205078125,590.031005859375,59.07795333862305,113.267578125
2022,466, (Bernh.) Dausch —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",574.697021484375,589.3710327148438,113.267578125,208.25511169433594
2023,466, R. orientalis,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",575.8190307617188,589.25,208.25511169433594,268.6273498535156
2024,466, Bernh. — Panicule rameuse,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",574.697021484375,589.3710327148438,268.6273498535156,404.2356262207031
2025,466,"presque sans feuilles. Feuilles basales amples, jusqu'à plus de 30 cm. de long, à base","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",586.4569702148438,601.1309814453125,18.719999313354492,403.997314453125
2026,466,"plus ou moins cordée, les supérieures en coin à la base. Verticillastres peu distincts.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",598.2169799804688,612.8909912109375,18.719999313354492,404.2110900878906
2027,467,390 ,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",26.283010482788086,38.28900909423828,39.84000015258789,57.19074249267578
2028,467,NOUVELLE FLORE,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",26.283010482788086,38.28900909423828,193.851318359375,272.1256408691406
2029,467,"Valves de grande taille, cordées-orbiculaires, obtuses, entières ou très faiblement","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",48.65699005126953,63.330989837646484,39.84000015258789,424.539306640625
2030,467,"denticulées, en général","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",60.41699981689453,75.09100341796875,40.31999969482422,147.67758178710938
2031,467," blanc-verdâtre,","Font: 'Times-Roman' (serifed, proportional), size 10.9706, color #000000",60.41699981689453,75.09100341796875,147.67758178710938,222.8916015625
2032,467, une seule portant une callosité.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",60.41699981689453,75.09100341796875,222.8916015625,376.6108703613281
2033,467,C'est cette ssp. qui croît en nos régions.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",75.29700469970703,89.97100830078125,61.68000030517578,250.85214233398438
2034,467,"Floraison: mars-juin. Terrains fertiles, bien arrosés.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",90.99002075195312,104.33001708984375,57.84000015258789,258.9417419433594
2035,467,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",103.94998168945312,117.28997802734375,57.84000015258789,66.26985168457031
2036,467, Mi Mm.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",104.96997833251953,117.17997741699219,66.26985168457031,104.66997528076172
2037,467," Sir-ed-Dennié (Gb, Mt), Sir à Neba'-es-Souccar (P), Fnaideq (Mt), Ehden","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",103.94998168945312,117.28997802734375,104.66997528076172,403.8876647949219
2038,467, (Bl).,"Font: 'Times-Roman' (serifed, proportional), size 9.87193, color #000000",103.94998168945312,117.28997802734375,403.8876647949219,424.77032470703125
2039,467,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",116.67001342773438,130.010009765625,58.31999969482422,66.13506317138672
2040,467, Mm.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",117.69001007080078,129.90000915527344,66.13506317138672,90.08613586425781
2041,467, Slenfé (JL).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",116.67001342773438,130.010009765625,90.08613586425781,140.1425323486328
2042,467,"Aire géogr. — La sous-espèce: Grèce, Turquie, Syrie, Liban. L'espèce: originaire de Hongrie,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",129.14999389648438,142.489990234375,57.599998474121094,425.0514221191406
2043,467,cultivée ailleurs.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",138.75,152.08999633789062,40.08000183105469,103.90229797363281
2044,467,Rumex crispus,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",156.9960174560547,172.23101806640625,61.68000030517578,138.45748901367188
2045,467, L.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",156.89700317382812,171.57101440429688,138.45748901367188,152.44223022460938
2046,467, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",156.89700317382812,171.57101440429688,152.44223022460938,174.16111755371094
2047,467," CXXVIII, n. 3). —","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",156.89700317382812,171.57101440429688,174.16111755371094,276.6894836425781
2048,467, 2J..,"Font: 'Times-Roman' (serifed, proportional), size 10.9628, color #000000",156.89700317382812,171.57101440429688,276.6894836425781,294.9732360839844
2049,467, Rhizome court. Tige dres-,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",156.89700317382812,171.57101440429688,294.9732360839844,424.7494201660156
2050,467,"sée, robuste, 30 cm. à 1 m., anguleuse, glabre, ordinairement lavée de rouge-brun,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",168.4169921875,183.09100341796875,40.31999969482422,424.621337890625
2051,467,"simple ou rameuse. Feuilles basales pétiolées à limbe assez épais, ferme, atteignant","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",179.93698120117188,194.61099243164062,39.84000015258789,424.77581787109375
2052,467,"10-12 cm. de long sur 3 de large, aigu, glabre, ondulé-crispé sur les marges. Feuilles","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",191.45700073242188,206.13101196289062,41.279998779296875,424.94268798828125
2053,467,"caulinaires décroissantes, les supérieures linéaires. Fleurs en verticillastres","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",202.97698974609375,217.6510009765625,40.31999969482422,390.8443298339844
2054,467, multi-,"Font: 'Times-Roman' (serifed, proportional), size 10.9373, color #000000",202.97698974609375,217.6510009765625,390.8443298339844,424.9840393066406
2055,467,"flores, ordinairement denses, contigus, en panicule lâche ou dense, feuillée à la base.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",214.49697875976562,229.17098999023438,40.08000183105469,425.0949401855469
2056,467,"Pédoncules fructifères assez grêles, articulés au-dessus du milieu. Sépales externes","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",226.01699829101562,240.69100952148438,40.560001373291016,425.18096923828125
2057,467,"étalés, linéaires, obtus,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",237.5369873046875,252.21099853515625,40.31999969482422,146.65293884277344
2058,467, |,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",237.5369873046875,252.21099853515625,146.65293884277344,154.5109405517578
2059,467," de la largeur des valves. Celles-ci cordiformes, arrondies","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",237.5369873046875,252.21099853515625,154.5109405517578,424.9363098144531
2060,467,"ou ovales,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",249.0570068359375,263.73101806640625,40.31999969482422,85.8233871459961
2061,467, 3|-5,"Font: 'Times-Roman' (serifed, proportional), size 11.2434, color #000000",249.0570068359375,263.73101806640625,85.8233871459961,110.1365737915039
2062,467," mm. de long, sur 4 de large, obtuses, réticulées, entières ou briève-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",249.0570068359375,263.73101806640625,110.1365737915039,425.222900390625
2063,467,"ment denticulées vers la base, toutes pourvues d'une callosité.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",260.5769958496094,275.2510070800781,40.560001373291016,335.3375549316406
2064,467,Floraison:,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",277.95001220703125,291.2900085449219,58.31999969482422,97.33392333984375
2065,467, avril-juillet.,"Font: 'Times-Roman' (serifed, proportional), size 10.0024, color #000000",277.95001220703125,291.2900085449219,97.33392333984375,146.41146850585938
2066,467," Bois, jardins, bord des ruisseaux.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",277.95001220703125,291.2900085449219,146.41146850585938,279.10516357421875
2067,467,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",290.6700134277344,304.010009765625,58.08000183105469,66.47618865966797
2068,467, Mm.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",291.69000244140625,303.9000244140625,66.47618865966797,90.81138610839844
2069,467, Plateau de,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",290.6700134277344,304.010009765625,90.81138610839844,136.6276092529297
2070,467, Hémi,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",290.6700134277344,304.010009765625,136.6276092529297,161.65061950683594
2071,467, entre le,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",290.6700134277344,304.010009765625,161.65061950683594,194.9868927001953
2072,467, Jabal-ej-Jaj,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",290.6700134277344,304.010009765625,194.9868927001953,242.35894775390625
2073,467," et le Jab. Jrid (Bl), Ehmej (P), col de","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",290.6700134277344,304.010009765625,242.35894775390625,397.29986572265625
2074,467," Zahlé,","Font: 'Times-Roman' (serifed, proportional), size 9.9361, color #000000",290.6700134277344,304.010009765625,397.29986572265625,425.5315246582031
2075,467,Dimane (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",300.510009765625,313.8500061035156,40.08000183105469,95.68929290771484
2076,467, Met.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.0641, color #000000",301.5299987792969,313.7400207519531,95.68929290771484,121.06954193115234
2077,467," Chtaura (Pr, Bl).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",300.510009765625,313.8500061035156,121.06954193115234,192.46340942382812
2078,467,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",312.989990234375,326.3299865722656,58.560001373291016,66.44039916992188
2079,467, A.L.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",314.0099792480469,326.2200012207031,66.44039916992188,88.98764038085938
2080,467, N. de Bloudane (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",312.989990234375,326.3299865722656,88.98764038085938,176.25115966796875
2081,467, H.J.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",314.0099792480469,326.2200012207031,176.25115966796875,195.66903686523438
2082,467, Hassetché (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",312.989990234375,326.3299865722656,195.66903686523438,257.8717041015625
2083,467, Haur.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",314.0099792480469,326.2200012207031,257.8717041015625,283.3909606933594
2084,467," Khabab (Mt), nord de Qneitra (Pb).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",312.989990234375,326.3299865722656,283.3909606933594,425.7460632324219
2085,467,Aire géogr. — Subcosmique.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",325.7099914550781,339.04998779296875,58.08000183105469,171.34092712402344
2086,467,Rumex conglomerates,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",347.31597900390625,362.5509948730469,61.68000030517578,178.71878051757812
2087,467, Murr.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",347.21697998046875,361.8909912109375,178.71878051757812,211.89964294433594
2088,467, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",347.21697998046875,361.8909912109375,211.89964294433594,234.15870666503906
2089,467," CXXIX,","Font: 'Times-Roman' (serifed, proportional), size 10.9791, color #000000",347.21697998046875,361.8909912109375,234.15870666503906,280.8809814453125
2090,467, n. 1). —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",347.21697998046875,361.8909912109375,280.8809814453125,330.22357177734375
2091,467, ¾.,"Font: 'Times-Roman' (serifed, proportional), size 11.0226, color #000000",347.21697998046875,361.8909912109375,330.22357177734375,347.72320556640625
2092,467," Rhizome court,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",347.21697998046875,361.8909912109375,347.72320556640625,425.34320068359375
2093,467,"vertical, rameux. Tige dressée, 30-80 cm., droite ou flexueuse, simple ou à rameaux","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",358.73699951171875,373.4110107421875,40.31999969482422,425.4262390136719
2094,467,"étalés-dressés, sillonnée, glabre. Feuilles","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",370.2569885253906,384.9309997558594,40.560001373291016,223.55657958984375
2095,467," basales^oblongues,","Font: 'Times-Roman' (serifed, proportional), size 10.9725, color #000000",370.2569885253906,384.9309997558594,223.55657958984375,310.5673522949219
2096,467," obtuses ou triangulaires,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",370.2569885253906,384.9309997558594,310.5673522949219,425.34503173828125
2097,467,"arrondies ou cordées à la base, atteignant 25 cm. sur 6, longuement pétiolées.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",381.7769775390625,396.45098876953125,40.79999923706055,425.8091125488281
2098,467,"Feuilles caulinaires décroissantes. Fleurs en verticillastres plus ou moins distants,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",393.2969970703125,407.97100830078125,40.560001373291016,425.3472900390625
2099,467,"paniculés, tous espacés,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",404.8169860839844,419.4909973144531,40.31999969482422,152.3404998779297
2100,467, multiflores.,"Font: 'Times-Roman' (serifed, proportional), size 10.9561, color #000000",404.8169860839844,419.4909973144531,152.3404998779297,209.59654235839844
2101,467, Pédoncules,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",404.8169860839844,419.4909973144531,209.59654235839844,266.6945495605469
2102,467, fructifères articulés au-dessus du,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",404.8169860839844,419.4909973144531,266.6945495605469,425.2906494140625
2103,467,"milieu, assez grêles,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",416.33697509765625,431.010986328125,40.560001373291016,137.0602569580078
2104,467," récurvés,","Font: 'Times-Roman' (serifed, proportional), size 10.943, color #000000",416.33697509765625,431.010986328125,137.0602569580078,184.82470703125
2105,467, égalant le périanthe. Sépales externes linéaires-,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",416.33697509765625,431.010986328125,184.82470703125,425.7035217285156
2106,467,"lancéolés, apprimés, bien plus courts que les valves. Celles-ci oblongues, étroites,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",427.85699462890625,442.531005859375,40.560001373291016,425.58587646484375
2107,467,"obtuses,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",439.37701416015625,454.051025390625,40.560001373291016,76.16040802001953
2108,467, 2,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",439.37701416015625,454.051025390625,76.16040802001953,89.84440612792969
2109,467," -3 mm., entières, toutes pourvues d'une grosse callosité ovale ou","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",439.37701416015625,454.051025390625,89.84440612792969,425.53173828125
2110,467,"oblongue, lisse, jaunâtre, très saillante.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",450.89697265625,465.57098388671875,40.560001373291016,223.97433471679688
2111,467,"Floraison: avril-juillet. Lieux humides, bords des canaux et fossés pleins d'eau. Commune.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",468.2699890136719,481.6099853515625,58.31999969482422,413.5044250488281
2112,467,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",481.9499816894531,495.28997802734375,58.560001373291016,66.95124053955078
2113,467, Ct.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",482.969970703125,495.17999267578125,66.95124053955078,85.40483856201172
2114,467," Tyr (Mt), Beyrouth (Pr, Bl, Np, Mt), Tripoli (Bl).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",481.9499816894531,495.28997802734375,85.40483856201172,292.3158874511719
2115,467, Mi.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",482.969970703125,495.17999267578125,292.3158874511719,312.839599609375
2116,467," Ghazir (Bertschinger), Sofar","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",481.9499816894531,495.28997802734375,312.839599609375,425.9422302246094
2117,467,"(Pr), Bhamdoun à Bteter (Bertschinger), Bikfaya (Bl), Beskinta (Mt).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",491.5500183105469,504.8900146484375,41.52000045776367,313.53045654296875
2118,467, Mm.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",492.57000732421875,504.780029296875,313.53045654296875,338.6329040527344
2119,467," Falougha (Mt), entre","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",491.5500183105469,504.8900146484375,338.6329040527344,426.2875061035156
2120,467,"Hasroun et Beqa' Kafra (Zoh), Hasroun, Dimane (Bl).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",501.1499938964844,514.489990234375,40.560001373291016,248.40951538085938
2121,467, Met.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.0641, color #000000",502.16998291015625,514.3800048828125,248.40951538085938,269.32000732421875
2122,467," Qabbélias (P, sous","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",501.1499938964844,514.489990234375,269.32000732421875,342.1781005859375
2123,467, nemorosus,"Font: 'Times-Italic' (italic, serifed, proportional), size 10, color #000000",502.16998291015625,514.3800048828125,342.1781005859375,388.1361389160156
2124,467," Schrad.),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",501.1499938964844,514.489990234375,388.1361389160156,425.78289794921875
