,page,text,face
262,0,"bractées des fleurs très développées, non connées, largement ovales, involucrantes","Font: 'Times-Roman' (serifed, proportional), size 8.85539, color #000000"
263,0,P. alsinifolia,"Font: 'Times-Roman' (serifed, proportional), size 9.16311, color #000000"
264,0, Del.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.85539, color #000000"
265,0,Parietaria judaica,"Font: 'Times-Roman' (serifed, proportional), size 8.85539, color #000000"
266,0," L. (Strand,","Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000"
267,0, Fior.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
268,0, Pal. 1756) —,"Font: 'Times-Roman' (serifed, proportional), size 11.0198, color #000000"
269,0, P.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
270,0, officinalis,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
271,0," L.,","Font: 'Times-Italic' (italic, serifed, proportional), size 11, color #000000"
272,0, ssp.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
273,0, judaica,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.8832, color #000000"
274,0,(L.),"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
275,0," Béguinot,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
276,0, P. diffusa,"Font: 'Times-Roman' (serifed, proportional), size 11.003, color #000000"
277,0, Mert.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
278,0," et Koch,","Font: 'Times-Roman' (serifed, proportional), size 11.0057, color #000000"
279,0, P.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
280,0, ramiflora,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
281,0," Moench (P. CXXIII, n. 3). —","Font: 'Times-Italic' (italic, serifed, proportional), size 11, color #000000"
282,0,2J..,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
283,0, Plante entièrement herbacée ou sous-frutescente à la base. Tige plus ou moins,"Font: 'Times-Roman' (serifed, proportional), size 10.9628, color #000000"
284,0,"villeuse, à poils courts, dressée ou diffuse, très feuillée, simple ou rameuse. Feuilles","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
285,0,tantôt,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
286,0," oblongues-lancéolées,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
287,0," pouvant atteindre 10 cm., tantôt ovales, souvent ré-","Font: 'Times-Roman' (serifed, proportional), size 10.9767, color #000000"
288,0,"duites, plus ou moins pubescentes, en coin ou arrondies à la base, longuement ou","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
289,0,"très brièvement pétiolées. Inflorescences à l'aisselle des feuilles, 3-10 mm. de dia-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
290,0,"mètre, pauciflores, denses, à bractées nettement concrescentes à la base, à périanthe","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
291,0,"des fleurs fertiles accrescent après l'anthèse, devenant tubuleux, et plus ou moins","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
292,0,teinté de,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
293,0, brun-rouillé.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
294,0,"La forme à feuilles nettement pétiolées, la plus répandue, présente en Europe","Font: 'Times-Roman' (serifed, proportional), size 10.964, color #000000"
295,0,"et en Afrique du Nord, est aussi prédominante dans nos contrées, et correspond aux","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
296,0,désignations de,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
297,0, P. diffusa,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
298,0, Mert. et Koch et de,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
299,0, ramiflora,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
300,0, Moench. Ces deux,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
301,0, noms,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
302,0, sont,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
303,0,évidemment postérieurs,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
304,0, à,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
305,0, celui,"Font: 'Times-Roman' (serifed, proportional), size 11.3252, color #000000"
306,0, de,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
307,0," judaica,","Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
308,0, remontant,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.989, color #000000"
309,0, à,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
310,0, 1756,"Font: 'Times-Roman' (serifed, proportional), size 11.3252, color #000000"
311,0, et à,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
312,0," LINNÉ,","Font: 'Times-Roman' (serifed, proportional), size 11.3252, color #000000"
313,0, dont,"Font: 'Times-Roman' (serifed, proportional), size 8.85539, color #000000"
314,0, STRAND,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
315,0,était l'élève.,"Font: 'Times-Roman' (serifed, proportional), size 8.85539, color #000000"
316,0,"Ce nom, en","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
317,0," fait, d'après l'exemplaire","Font: 'Times-Roman' (serifed, proportional), size 11.3252, color #000000"
318,0, de,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
319,0, l'Herbier,"Font: 'Times-Roman' (serifed, proportional), size 11.3252, color #000000"
320,0, de,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
321,0," LINNÉ,","Font: 'Times-Roman' (serifed, proportional), size 11.3252, color #000000"
322,0," était donné,","Font: 'Times-Roman' (serifed, proportional), size 8.85539, color #000000"
323,0, au,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
324,0,"sens étroit,","Font: 'Times-Roman' (serifed, proportional), size 11.3252, color #000000"
325,0, à la,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
326,0, forme,"Font: 'Times-Roman' (serifed, proportional), size 11.3252, color #000000"
327,0, que,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
328,0, BOISSIER,"Font: 'Times-Roman' (serifed, proportional), size 11.3252, color #000000"
329,0, devait appeler,"Font: 'Times-Roman' (serifed, proportional), size 8.85539, color #000000"
330,0, brevipetiolata,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
331,0, propre,"Font: 'Times-Italic' (italic, serifed, proportional), size 11, color #000000"
332,0, à nos,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
333,0, contrées,"Font: 'Times-Roman' (serifed, proportional), size 11.3252, color #000000"
334,0,et à des régions relativement,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
335,0," proches"",","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
336,0, telle la Cyrénaïque.,"Font: 'Times-Roman' (serifed, proportional), size 10.9379, color #000000"
337,0,"Unies par des transitions continues et dotées de la même inflorescence, les deux","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
338,0,"formes se rejoignent parfois curieusement sur le même pied, un spécimen récolté à","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
339,0,Dera'a,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
340,0, ayant sur la tige principale les pétioles et la feuille du type,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
341,0," diffusa,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
342,0, et sur les,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
343,0,rameaux ceux de,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
344,0, brevipetiolata.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
345,0, lua.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
346,0, première croît dans toutes les stations un tant soit,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9742, color #000000"
347,0,"peu fertiles, la seconde étant liée à des habitats très pauvres sur","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
348,0, sols,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
349,0, rocheux ou sur,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
350,0,"murailles, et aux conditions difficiles de climats subarides (nord de la Beqa'a,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
351,0, Anti-,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
352,0,"Liban, Hauran).","Font: 'Times-Roman' (serifed, proportional), size 10.9255, color #000000"
353,0,Type,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
354,0, diffusa,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
355,0," Mert. et Koch. — Tiges peu lignifiées, dressées, non flexueuses.","Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000"
356,0,"Feuilles oblongues-ovales, atténuées aux deux extrémités, vertes, plus foncées et un","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
357,0,"peu luisantes, à la face supérieure, atteignant ordinairement 3-5 cm., portées sur","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
358,0,"des pétioles de un à trois centimètres ou davantage. Tige, pétioles, et limbes très","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
359,0,brièvement pubescents.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
360,0,Type,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
361,0, brevipetiolata,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
362,0," Boiss. — Tiges plus ou moins lignifiées, surtout vers la","Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000"
363,0,"base, parfois sinueuse entre les feuilles. Celles-ci rapprochées, à pétioles de moins","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
364,0,"de 5 mm., souvent arrondies à la base, plus ou moins réduites, jusqu'à moins de","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
365,0,"5 mm. Tiges, pétioles et limbes revêtus d'une pubescence blanc-grisâtre.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
366,0,Une des espèces les plus vulgaires et les plus répandues de toute notre flore.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
367,0,"Rochers, vieux murs, jardins, bord des canaux, abords des lieux cultivés ou habités.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
368,0,376 ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
369,0,NOUVELLE FLORE,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
370,0,Floraison: toute l'année.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
371,0,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
372,0, Ct.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
373,0, Nahr,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
374,0, Aouali,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
375,0," (Bl),","Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
376,0, Nahr,"Font: 'Times-Roman' (serifed, proportional), size 9.87193, color #000000"
377,0, Damour,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
378,0," (Mt), Beyrouth (nombreux collecteurs),","Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
379,0, Nahr-el-,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
380,0,Kelb,"Font: 'Times-Roman' (serifed, proportional), size 9.96318, color #000000"
381,0," (Pb), Tripoli (Bl).","Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
382,0, Mi.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
383,0," 'Araya (Mt), Qrayé (Np), 'Abey (P).","Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
384,0, Sud.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
385,0, Qala'at-ech-Choukif,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
386,0, (P).,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
387,0,Mm.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
388,0," Cèdres,","Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
389,0," Dimane-Hasroun,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
390,0," Dimane,","Font: 'Times-Roman' (serifed, proportional), size 9.9962, color #000000"
391,0," Bcharré (Bl),","Font: 'Times-Roman' (serifed, proportional), size 9.95409, color #000000"
392,0, Neba'-l-Laban,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
393,0, (Gb).,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
394,0, Met.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
395,0, Ksara,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.0641, color #000000"
396,0, (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
397,0,Sy.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
398,0," Baalbeck, Fakié (Mt, var.","Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
399,0, brevipetiolata).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
400,0, Herm.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94264, color #000000"
401,0, Joubb Jennin (Gb).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.90954, color #000000"
402,0,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
403,0, A.L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
404,0," Zebdani (Gb),","Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
405,0, Ouadi-el-Qarn,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
406,0," (Pb), Souq Ouadi Barada (Mt), Ma'loula, Madaya","Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
407,0,"(Pb), Yabroud (Mt, Pb).","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
408,0, Haur.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
409,0, Dera'a (Mt).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
410,0, J.D.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
411,0, Soueida (Mt).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
