,0,1,2
3530,à,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",page 557 of document.pdf
3531," 5 cm. de long, subulées, poilues","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 557 of document.pdf
3532,vers la base et brièvement connées par leurs gaines. Glomérules de l'inflorescence,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 557 of document.pdf
3533,en,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 557 of document.pdf
3534, cyme,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",page 557 of document.pdf
3535," rameuse ou très courte. Fleurs plus ou moins sessiles. Tépales 5, lancéolés,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 557 of document.pdf
3536,"aigus, étroitement marginés seulement vers la base, les uns rectilignes, les autres","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 557 of document.pdf
3537,uncinés-recourbés,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",page 557 of document.pdf
3538, sur le même fruit. Étamines 5 à 2. Staminodes présents. Ovaire,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 557 of document.pdf
3539,"à 2 stigmates, enfermé dans le réceptacle induré. Faux fruit, mûr, mesurant 3,2 à","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 557 of document.pdf
3540,"5,3 mm. Tépales étalés ou dressés ou connivents.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 557 of document.pdf
3541,"Floraison: mars-juin. Grès et terrains non calcaires, légèrement hygrophile.","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3542,L.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3543, ,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3544,Mi.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3545," Bikfaya, Mayrouba (Mt),","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3546," Neba'-l-Bata,","Font: 'Times-Roman' (serifed, proportional), size 8.99788, color #000000",page 557 of document.pdf
3547, au-dessus de,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3548, Jbail,"Font: 'Times-Roman' (serifed, proportional), size 9, color #000000",page 557 of document.pdf
3549, (Bl).,"Font: 'Times-Roman' (serifed, proportional), size 8.88474, color #000000",page 557 of document.pdf
3550, Mm.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3551," Khan Sannine,","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3552,"Falougha (Mt), Col de","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3553, Zahlé,"Font: 'Times-Roman' (serifed, proportional), size 9, color #000000",page 557 of document.pdf
3554," (Bl, Th, Mt, Pb).","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3555, Ve.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3556, Jabal-ech-Cha'arra,"Font: 'Times-Roman' (serifed, proportional), size 9, color #000000",page 557 of document.pdf
3557, (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3558,S.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3559, ,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3560,Mi.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3561, 'Aïn,"Font: 'Times-Roman' (serifed, proportional), size 9, color #000000",page 557 of document.pdf
3562, Halakim (Har).,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3563, A.L.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3564, Jabal,"Font: 'Times-Roman' (serifed, proportional), size 9, color #000000",page 557 of document.pdf
3565, Gharbi (Pr).,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3566,Aire géogr. —,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3567," Erythrée,","Font: 'Times-Roman' (serifed, proportional), size 8.96203, color #000000",page 557 of document.pdf
3568," Ethiopie,","Font: 'Times-Roman' (serifed, proportional), size 8.9614, color #000000",page 557 of document.pdf
3569," Liban, Syrie, Caucase, Iraq, Iran.","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 557 of document.pdf
3570,NOUVELLE FLORE ,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3571,451,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3572,Sous-famille des,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3573, PARONYCHIOIDEAE,"Font: 'Times-Italic' (italic, serifed, proportional), size 11, color #000000",page 558 of document.pdf
3574,Feuilles habituellement stipulées. Sépales libres ou faiblement concrescents.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3575,Corolle le plus souvent absente.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3576,"PTERANTHUS Forsk. — Herbe annuelle, charnue, à feuilles opposées, fas-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3577,"ciculifères, ce qui les rend pseudo-verticillées. Cymes","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3578, biflores,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",page 558 of document.pdf
3579, portés par un pédon-,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3580,"cule commun accrescent, large, oblong, aplati et tombant avec lui. Fleurs sessiles,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3581,"latérales. Calice 4-partite à sépales oblongs-linéaires, prolongés par un appendice","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3582,vertical scarieux-marginé. 4 étamines. Pas de corolle.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3583,Pteranthus,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",page 558 of document.pdf
3584, dichotomus,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000",page 558 of document.pdf
3585, Forsk. —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3586, P. echinatus,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3587, Desf.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3588, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",page 558 of document.pdf
3589," CLV, n. 1). —","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3590,"0. Tige très rameuse à la base, couchée ou ascendante, 10-40 cm. triangulaires,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3591,"plus ou moins dentées, opposées et fasciculifères, les feuilles des fascicules plus courtes","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3592,"et plus fines. Pédoncules floraux aux aisselles des feuilles supérieures, papilleux,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3593,"hirsutes, d'abord cylindriques, mais se développant rapidement en une sorte de","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3594,"raquette ovale, atténuée à la base. Fleurs sessiles, à 4 sépales, prolongés par un","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3595,"appendice scarieux, lui-même terminé par une courte épine, et entourées de rameaux","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3596,"stériles armés de plusieurs épines, les égalant sans les dépasser.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3597,Floraison: mars-mai. Régions arides.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3598,S.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3599, ,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3600,St.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3601, Palmyre,"Font: 'Times-Roman' (serifed, proportional), size 9, color #000000",page 558 of document.pdf
3602," (Sam, Mt, Pb), Palmyre à Arak,","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3603, Bir-al-'Alaniyé,"Font: 'Times-Roman' (serifed, proportional), size 9, color #000000",page 558 of document.pdf
3604," (Pb),","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3605, Jabal-et-Tenf,"Font: 'Times-Roman' (serifed, proportional), size 9, color #000000",page 558 of document.pdf
3606, (Bb).,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3607,Sud.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3608, Hammé,"Font: 'Times-Roman' (serifed, proportional), size 9, color #000000",page 558 of document.pdf
3609, (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3610,"Aire géogr. —• Afrique du Nord,","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3611," Egypte,","Font: 'Times-Roman' (serifed, proportional), size 8.9538, color #000000",page 558 of document.pdf
3612," Ethiopie,","Font: 'Times-Roman' (serifed, proportional), size 8.9614, color #000000",page 558 of document.pdf
3613," Chypre, Palestine sud,","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3614," TransJordanie,","Font: 'Times-Roman' (serifed, proportional), size 8.97693, color #000000",page 558 of document.pdf
3615," Syrie,","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3616,"Iraq, Iran, Géorgie.","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3617,"SCLERANTHUS L. — Herbes de petite taille, à feuilles linéaires-sétacées.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3618,"Calice à tube urcéolé, à la fin durci. 5 sépales mutiques. Pétales filiformes, parfois","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3619,"avortés. Étamines 5. Ovaire libre. Styles 2, distincts.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 558 of document.pdf
3620,"Calice de très petite taille, 2 mm. seulement à sépales courts et un peu marginés","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3621,S.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3622, collinus,"Font: 'Times-Italic' (italic, serifed, proportional), size 9, color #000000",page 558 of document.pdf
3623, Hornung,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3624,"Calice de 4 mm. ou davantage à sépales verts, égalant ou dépassant la longueur du tube","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3625,Sépales tous droits,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3626, ,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3627,S.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3628, annuus,"Font: 'Times-Italic' (italic, serifed, proportional), size 9, color #000000",page 558 of document.pdf
3629, L.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3630,Sépales tous fortement courbés et uncinés,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3631, ,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3632,S.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3633, uncinatus,"Font: 'Times-Italic' (italic, serifed, proportional), size 9, color #000000",page 558 of document.pdf
3634, Schur.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3635,"Sépales les uns droits les autres recourbés, sur les mêmes fruits","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 558 of document.pdf
3636,S. orientalis,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.0045, color #000000",page 558 of document.pdf
3637, Rôssler.,"Font: 'Times-Roman' (serifed, proportional), size 9.009, color #000000",page 558 of document.pdf
3638,Scleranthus,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000",page 558 of document.pdf
3639, orientalis,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",page 558 of document.pdf
