,0,1,2
1008, sect.,"Font: 'Times-Roman' (serifed, proportional), size 10.8539, color #000000",page 535 of document.pdf
1009, Spergularia,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.8995, color #000000",page 535 of document.pdf
1010, Pers. —,"Font: 'Times-Roman' (serifed, proportional), size 10.8539, color #000000",page 535 of document.pdf
1011,"Plantes annuelles ou vivaces, à feuilles opposées, filiformes,","Font: 'Times-Roman' (serifed, proportional), size 10.8539, color #000000",page 535 of document.pdf
1012, urî,"Font: 'Times-Roman' (serifed, proportional), size 10.8994, color #000000",page 535 of document.pdf
1013," peu charnues, stipulées,","Font: 'Times-Roman' (serifed, proportional), size 10.8539, color #000000",page 535 of document.pdf
1014,"à pédicelles fructifères réfractés. 5 sépales scarieux à la marge. 5 pétales entiers,","Font: 'Times-Roman' (serifed, proportional), size 10.8539, color #000000",page 535 of document.pdf
1015,"roses,","Font: 'Times-Roman' (serifed, proportional), size 10.8063, color #000000",page 535 of document.pdf
1016, insérés au bas du calice. Étamines 2-3 ou 5-10 insérées sur un anneau du,"Font: 'Times-Roman' (serifed, proportional), size 10.8539, color #000000",page 535 of document.pdf
1017,"périgyne. Capsule à 3 valves, rarement 5. Graines piriformes ou lenticulaires, mar-","Font: 'Times-Roman' (serifed, proportional), size 10.8539, color #000000",page 535 of document.pdf
1018,ginées ou aptères.,"Font: 'Times-Roman' (serifed, proportional), size 10.8539, color #000000",page 535 of document.pdf
1019,Genre de classement rendu difficile par l'affintité des espèces et plus encore par,"Font: 'Times-Roman' (serifed, proportional), size 10.8539, color #000000",page 535 of document.pdf
1020,le passé confus de leur nomenclature.,"Font: 'Times-Roman' (serifed, proportional), size 10.8539, color #000000",page 535 of document.pdf
1021,"Plante nettement pérennante, à racine épaisse, tiges charnues, rougeâtres, capsule dépassant","Font: 'Times-Roman' (serifed, proportional), size 10.1504, color #000000",page 535 of document.pdf
1022,"beaucoup le calice, et graines lenticulaires, toutes ailées","Font: 'Times-Roman' (serifed, proportional), size 10.1504, color #000000",page 535 of document.pdf
1023,S. media,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.0247, color #000000",page 535 of document.pdf
1024, (L.) Presl.,"Font: 'Times-Roman' (serifed, proportional), size 10.0247, color #000000",page 535 of document.pdf
1025,"Plante rappelant la précédente, moins forte, moins charnue, souvent annuelle, à capsule dépas-","Font: 'Times-Roman' (serifed, proportional), size 10.1504, color #000000",page 535 of document.pdf
1026,"sant peu le calice, et graines ordinairement les unes aptères, les autres ailées, lenticulées, rare-","Font: 'Times-Roman' (serifed, proportional), size 10.1504, color #000000",page 535 of document.pdf
1027,ment toutes aptères,"Font: 'Times-Roman' (serifed, proportional), size 10.1504, color #000000",page 535 of document.pdf
1028,S.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.0168, color #000000",page 535 of document.pdf
1029, marina,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.0499, color #000000",page 535 of document.pdf
1030, (L.),"Font: 'Times-Roman' (serifed, proportional), size 10.0168, color #000000",page 535 of document.pdf
1031, Griseb.,"Font: 'Times-Roman' (serifed, proportional), size 9.98363, color #000000",page 535 of document.pdf
1032,"Plantes à graines toutes aptères, à capsules ne dépassant guère le calice. Calice court, 2-3 mm.","Font: 'Times-Roman' (serifed, proportional), size 10.1504, color #000000",page 535 of document.pdf
1033,"Inflorescence feuillée, souvent glanduleuse. Pédicelles plus courts que la capsule. Graine","Font: 'Times-Roman' (serifed, proportional), size 10.1504, color #000000",page 535 of document.pdf
1034,"piriforme, lisse. Étamines 7-10","Font: 'Times-Roman' (serifed, proportional), size 10.1504, color #000000",page 535 of document.pdf
1035,S. bocconii,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.023, color #000000",page 535 of document.pdf
1036, (Sol.,"Font: 'Times-Roman' (serifed, proportional), size 9.9893, color #000000",page 535 of document.pdf
1037, es Scheele),"Font: 'Times-Roman' (serifed, proportional), size 10.023, color #000000",page 535 of document.pdf
1038, Fouc.,"Font: 'Times-Roman' (serifed, proportional), size 9.96917, color #000000",page 535 of document.pdf
1039, ex Mer.,"Font: 'Times-Roman' (serifed, proportional), size 10.023, color #000000",page 535 of document.pdf
1040,"Inflorescence nue au sommet, à fleurs plus petites. Feuilles fines, peu charnues. Pédicelles","Font: 'Times-Roman' (serifed, proportional), size 10.1504, color #000000",page 535 of document.pdf
1041,"bien plus longs que les capsules. Étamines 2, parfois 3.","Font: 'Times-Roman' (serifed, proportional), size 10.1504, color #000000",page 535 of document.pdf
1042,S. diandra,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.96054, color #000000",page 535 of document.pdf
1043, Guss.,"Font: 'Times-Roman' (serifed, proportional), size 8.96054, color #000000",page 535 of document.pdf
1044,NOUVELLE FLORE ,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.49315, color #000000",page 536 of document.pdf
1045,459,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 8.49315, color #000000",page 536 of document.pdf
1046,Spergularia diandra,"Font: 'VHVHMH+Times-Bold' (serifed, proportional, bold), size 10.6568, color #000000",page 536 of document.pdf
1047, (Guss.) Boiss. —,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.6568, color #000000",page 536 of document.pdf
1048, Arenaria diandra,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 10.6568, color #000000",page 536 of document.pdf
1049," Guss.,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.6568, color #000000",page 536 of document.pdf
1050, Arenaria salsuginea,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 10.6568, color #000000",page 536 of document.pdf
1051,"Bunge'(CLVII,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.3934, color #000000",page 536 of document.pdf
1052, n. 1). —,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.3514, color #000000",page 536 of document.pdf
1053, ®.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.2368, color #000000",page 536 of document.pdf
1054," Plante ordinairement glabre, sauf quelques feuilles","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.3514, color #000000",page 536 of document.pdf
1055,"glanduleuses vers le sommet, à tiges dressées ou ascendantes, 10-15 cm. de haut.","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.3514, color #000000",page 536 of document.pdf
1056,Feuilles,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.3514, color #000000",page 536 of document.pdf
1057," filiformes,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.537, color #000000",page 536 of document.pdf
1058," minces, mucronées, un peu charnues. Stipules scarieuses, trian-","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.3514, color #000000",page 536 of document.pdf
1059,"gulaires. Cymes non feuillées, à pédicelles filiformes, minces, glabres ou glanduleux,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.3514, color #000000",page 536 of document.pdf
1060,"généralement beaucoup plus longs que le calice. Bractées courtes, à carène ordinai-","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.3514, color #000000",page 536 of document.pdf
1061,"rement herbacée. Étamines 2, parfois 3. Graines obovées-triangulaires, noires à","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.3514, color #000000",page 536 of document.pdf
1062,"maturité, lisses ou verruqueuses.","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.3514, color #000000",page 536 of document.pdf
1063,Floraison:,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.94748, color #000000",page 536 of document.pdf
1064, février-mai.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.0073, color #000000",page 536 of document.pdf
1065, Régions sèches.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.94748, color #000000",page 536 of document.pdf
1066,S.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.87764, color #000000",page 536 of document.pdf
1067, Sy.,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 9.87764, color #000000",page 536 of document.pdf
1068, Alep,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.1409, color #000000",page 536 of document.pdf
1069," (Hkn), Sebkhat","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.87764, color #000000",page 536 of document.pdf
1070, Halab,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.83815, color #000000",page 536 of document.pdf
1071," (P), Khan Chair (Wall).","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.87764, color #000000",page 536 of document.pdf
1072, Dam.,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 9.97235, color #000000",page 536 of document.pdf
1073," Jab. Qasyoun (Mt),","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.87764, color #000000",page 536 of document.pdf
1074,Ghoslaniyé,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.90119, color #000000",page 536 of document.pdf
1075," (Dlb,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.69071, color #000000",page 536 of document.pdf
1076, Pb).,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.90119, color #000000",page 536 of document.pdf
1077, H.J.,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 9.90119, color #000000",page 536 of document.pdf
1078, 'Aïn Safra à,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.90119, color #000000",page 536 of document.pdf
1079, PW.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.0617, color #000000",page 536 of document.pdf
1080, de,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.90119, color #000000",page 536 of document.pdf
1081," Ras-el-'Aïn,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.0282, color #000000",page 536 of document.pdf
1082," Hassetché (Mt), entre Tibné et Deir-","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.90119, color #000000",page 536 of document.pdf
1083,ez-Zor (Hd-Mz).,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.86426, color #000000",page 536 of document.pdf
1084, Haur.,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 9.86426, color #000000",page 536 of document.pdf
1085, Dera'a (Mt).,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.86426, color #000000",page 536 of document.pdf
1086, St.,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 9.86426, color #000000",page 536 of document.pdf
1087," Meskène (Wall), Reddé (Mt), Abou Hareira (Hd-Mz),","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.86426, color #000000",page 536 of document.pdf
1088,"15 km. N. de 'Aïn Beida (Sam), Qaryatein (Mt, Pb), 'Adra (Hafstr),","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.88204, color #000000",page 536 of document.pdf
1089, Dmeir,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.75851, color #000000",page 536 of document.pdf
1090," (Pb), Tell Bouada (Bl),","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.88204, color #000000",page 536 of document.pdf
1091,"Palmyre (Bl, P, Sam, Mt, Pb).","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.91746, color #000000",page 536 of document.pdf
1092,"Aire géogr. — Espagne, France","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.9431, color #000000",page 536 of document.pdf
1093," mér.,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.85345, color #000000",page 536 of document.pdf
1094," Sicile, Afrique du Nord,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.9431, color #000000",page 536 of document.pdf
1095," Egypte,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.96234, color #000000",page 536 of document.pdf
1096," Ethiopie,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.78841, color #000000",page 536 of document.pdf
1097, Palestine et,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.9431, color #000000",page 536 of document.pdf
1098,"TransJordanie,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.83701, color #000000",page 536 of document.pdf
1099," Iraq, Caucase, Iran, Afghanistan, Turquie.","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 9.83059, color #000000",page 536 of document.pdf
1100,Spergularia media,"Font: 'VHVHMH+Times-Bold' (serifed, proportional, bold), size 10.3514, color #000000",page 536 of document.pdf
1101, (L.) C.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.3514, color #000000",page 536 of document.pdf
1102, Presl,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.4103, color #000000",page 536 of document.pdf
1103, —,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.3514, color #000000",page 536 of document.pdf
1104, A. media,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 10.3514, color #000000",page 536 of document.pdf
1105," L.,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.3514, color #000000",page 536 of document.pdf
1106, Sp. marginala,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 10.3514, color #000000",page 536 of document.pdf
1107," (D.C.) Kitt.,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.3514, color #000000",page 536 of document.pdf
1108,A. marginata,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 10.3514, color #000000",page 536 of document.pdf
1109," D.C.,","Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.3514, color #000000",page 536 of document.pdf
1110, Spergula,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 10.3514, color #000000",page 536 of document.pdf
1111, marginata,"Font: 'CPDYZV+Times-Italic' (italic, serifed, proportional), size 10.7336, color #000000",page 536 of document.pdf
1112, (D.C.),"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.1178, color #000000",page 536 of document.pdf
1113, Murb.,"Font: 'ETVWNV+Times-Roman' (serifed, proportional), size 10.3514, color #000000",page 536 of document.pdf
