,page,text,face,h1,h2
6208,501,"Aire géogr. — Syrie,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",141.3900146484375,154.73001098632812
6209,501," TransJordanie,","Font: 'Times-Roman' (serifed, proportional), size 9.97437, color #000000",141.3900146484375,154.73001098632812
6210,501, Mer Morte.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",141.3900146484375,154.73001098632812
6211,501,Suaeda fruticosa,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",158.43601989746094,173.6710205078125
6212,501, (L.) Forsk. —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",158.33700561523438,173.01101684570312
6213,501, Salsola,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",159.45901489257812,172.8900146484375
6214,501, fruticosah.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9511, color #000000",159.45901489257812,172.8900146484375
6215,501, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",158.33700561523438,173.01101684570312
6216,501," CXLII, n. 11). —","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",158.33700561523438,173.01101684570312
6217,501,S.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",171.218994140625,184.64999389648438
6218,501," Plante frutescente, verte, à rameaux dressés ou ascendants et à ramules densément","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",170.09698486328125,184.77099609375
6219,501,feuilles.,"Font: 'Times-Roman' (serifed, proportional), size 10.9344, color #000000",181.85699462890625,196.531005859375
6220,501," Feuilles un peu charnues, linéaires-cylindriques, obtuses, 4-6 fois plus lon-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",181.85699462890625,196.531005859375
6221,501,"gues que larges, les florales plus courtes, dépassant les fleurs. Fleurs hermaphrodites","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",193.61700439453125,208.291015625
6222,501,"en épis serrés,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",205.37698364257812,220.05099487304688
6223,501, feuilles.,"Font: 'Times-Roman' (serifed, proportional), size 10.9344, color #000000",205.37698364257812,220.05099487304688
6224,501," Périanthe subglobuleux, à","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",205.37698364257812,220.05099487304688
6225,501," sépales,","Font: 'Times-Roman' (serifed, proportional), size 10.9331, color #000000",205.37698364257812,220.05099487304688
6226,501," ovés, concaves, obtus,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",205.37698364257812,220.05099487304688
6227,501,"courbés au sommet, connivents en fruit.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",217.13699340820312,231.81100463867188
6228,501,Var.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",232.01699829101562,246.69100952148438
6229,501, brevifolia,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",232.1160125732422,247.35101318359375
6230,501," Moq. — Feuilles plus courtes, 5-8 mm.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",232.01699829101562,246.69100952148438
6231,501,Floraison: mars-août. Rivages de la mer et salines.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",245.54998779296875,258.8899841308594
6232,501,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",257.30999755859375,270.6499938964844
6233,501, Ctlitt.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",258.3299865722656,270.5400085449219
6234,501," Beyrouth (Vt),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",257.30999755859375,270.6499938964844
6235,501," Saïda,","Font: 'Times-Roman' (serifed, proportional), size 9.9955, color #000000",257.30999755859375,270.6499938964844
6236,501, sur un ilôt,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",257.30999755859375,270.6499938964844
6237,501, (Bl).,"Font: 'Times-Roman' (serifed, proportional), size 9.87193, color #000000",257.30999755859375,270.6499938964844
6238,501, (V.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",257.30999755859375,270.6499938964844
6239,501, brevifolia).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",258.3299865722656,270.5400085449219
6240,501, Semble éteinte depuis longtemps.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",257.30999755859375,270.6499938964844
6241,501,"Aire géogr. — Europe occidentale, région méditerranéenne, Afrique du Nord,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",267.8699951171875,281.2099914550781
6242,501," Egypte,","Font: 'Times-Roman' (serifed, proportional), size 9.94867, color #000000",267.8699951171875,281.2099914550781
6243,501, Afrique,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",267.8699951171875,281.2099914550781
6244,501,"tropicale, Afghanistan.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",278.42999267578125,291.7699890136719
6245,501,Suaeda altissima,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",294.0359802246094,309.27099609375
6246,501, L.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",293.9369812011719,308.6109924316406
6247,501, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",293.9369812011719,308.6109924316406
6248,501," CXLII, n. 9). —","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",293.9369812011719,308.6109924316406
6249,501, ©.,"Font: 'Times-Roman' (serifed, proportional), size 11.0076, color #000000",293.9369812011719,308.6109924316406
6250,501, Plante atteignant ou dépas-,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",293.9369812011719,308.6109924316406
6251,501,"sant le mètre, devenant ligneuse à la base. Tige dressée, pyramidale, rameuse.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",305.6969909667969,320.3710021972656
6252,501,"Feuilles filiformes très minces, longues, aiguës, atténuées en un pétiole peu distinct.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",317.4570007324219,332.1310119628906
6253,501,"Glomérules de 2-5 fleurs ou davantage, sessiles sur ce pétiole, à périanthe très court,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",329.21697998046875,343.8909912109375
6254,501,"globuleux, sépales","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",340.97698974609375,355.6510009765625
6255,501," ovés-concaves,","Font: 'Times-Roman' (serifed, proportional), size 10.9649, color #000000",340.97698974609375,355.6510009765625
6256,501," non accrescents, enserrant le fruit. Graine lisse,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",340.97698974609375,355.6510009765625
6257,501,"luisante,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",352.73699951171875,367.4110107421875
6258,501, mucronée.,"Font: 'Times-Roman' (serifed, proportional), size 10.9595, color #000000",352.73699951171875,367.4110107421875
6259,501,Floraison : été-automne. Lieux salins.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",366.0299987792969,379.3699951171875
6260,501,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",377.7900085449219,391.1300048828125
6261,501, Dam.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",378.80999755859375,391.02001953125
6262,501," Ghouta, 'Ateibé, Deir Sleimane","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",377.7900085449219,391.1300048828125
6263,501, (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.88023, color #000000",377.7900085449219,391.1300048828125
6264,501, St.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",378.80999755859375,391.02001953125
6265,501, Palmyre (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",377.7900085449219,391.1300048828125
6266,501,"Aire géogr. — Espagne, Europe centrale, Russie, Oural, Altaï, Grèce, Anatolie, Arménie, Iraq,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",389.30999755859375,402.6499938964844
6267,501,"Iran, Syrie,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",399.1499938964844,412.489990234375
6268,501, Egypte.,"Font: 'Times-Roman' (serifed, proportional), size 9.94867, color #000000",399.1499938964844,412.489990234375
6269,501,Suaeda,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",414.2760009765625,429.5110168457031
6270,501, salsa,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000",414.2760009765625,429.5110168457031
6271,501, (C.A. Mey.),"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",414.177001953125,428.85101318359375
6272,501, Pali.,"Font: 'Times-Roman' (serifed, proportional), size 10.9149, color #000000",414.177001953125,428.85101318359375
6273,501, —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",414.177001953125,428.85101318359375
6274,501, Schoberia salsa,"Font: 'Times-Italic' (italic, serifed, proportional), size 11, color #000000",415.29901123046875,428.7300109863281
6275,501, C.A. Mey. —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",414.177001953125,428.85101318359375
6276,501, (J).,"Font: 'Times-Roman' (serifed, proportional), size 10.7842, color #000000",414.177001953125,428.85101318359375
6277,501, Plante,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",414.177001953125,428.85101318359375
6278,501,"glabre, souvent pluricaule à la base. Tiges dressées, à rameaux dressés. Feuilles","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",425.6969909667969,440.3710021972656
6279,501,"charnues, filiformes, dépassant les glomérules floraux. Ceux-ci axillaires, compacts,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",437.21697998046875,451.8909912109375
6280,501,"à 2-5 fleurs en épis serrés ou lâches. Périanthe fructifère globuleux, à sépales charnus,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",448.73699951171875,463.4110107421875
6281,501,"ovés-orbiculaires,","Font: 'Times-Roman' (serifed, proportional), size 10.9706, color #000000",460.2569885253906,474.9309997558594
6282,501," concaves. Graine lisse, luisante, horizontale.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",460.2569885253906,474.9309997558594
6283,501,Floraison: été. Lieux salins.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",474.75,488.0899963378906
6284,501,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",486.2699890136719,499.6099853515625
6285,501, H.J.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",487.28997802734375,499.5
6286,501, Lac Khatouniyé (Hd-Mz). Non contrôlé.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",486.2699890136719,499.6099853515625
6287,501,"Aire géogr. — Russie méridionale, Oural, Crimée, Altaï, Géorgie, Iran.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",498.0299987792969,511.3699951171875
6288,501,Suaeda prostrata,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",513.156005859375,528.3909912109375
6289,501, Pali.,"Font: 'Times-Roman' (serifed, proportional), size 10.9149, color #000000",513.0570068359375,527.7310180664062
6290,501, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",513.0570068359375,527.7310180664062
6291,501," CXLII, n. 10). —","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",513.0570068359375,527.7310180664062
6292,501, ©.,"Font: 'Times-Roman' (serifed, proportional), size 11.0076, color #000000",513.0570068359375,527.7310180664062
6293,501," Herbe glabre, glauque,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",513.0570068359375,527.7310180664062
6294,501,"souvent teintée de pourpre, ne noircissant pas à la dessication. Tige 7-40 cm., ra-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",524.5770263671875,539.2510375976562
6295,501,"meuse dès la base. Feuilles inférieures souvent opposées, les autres alternes, toutes","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",536.0969848632812,550.77099609375
6296,501,"sessiles, linéaires ou","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",547.6170043945312,562.291015625
6297,501," linéaires-oblongues,","Font: 'Times-Roman' (serifed, proportional), size 10.9743, color #000000",547.6170043945312,562.291015625
6298,501," élargies à la base, planes sur la face supé-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",547.6170043945312,562.291015625
6299,501,"rieure, concaves sur la face inférieure, charnues, 1 à 4,5 cm. de long, les supérieures","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",559.136962890625,573.8109741210938
6300,501,plus,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",570.656982421875,585.3309936523438
6301,501, courtes. Fleurs solitaires ou glomérulées par 2-5 ou plus à l'aisselle des feuilles,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",570.656982421875,585.3309936523438
6302,501,"supérieures, non bractéolées, toutes hermaphrodites. Périanthe hémisphérique, à","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",582.177001953125,596.8510131835938
6303,501,"5 sépales soudés jusqu'au tiers ou à la moitié, obtus, plus ou moins charnus. Périanthe","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",593.697021484375,608.3710327148438
